type,item_id,config,config_ts,value,name
tsmnode,7032,CfgTsmNodeValidateprotocol,2021-02-12 22:40:56,NO,CTXSP_HBG_DC
tsmnode,7035,CfgCollectionInterval,2021-02-12 22:40:56,300,CTXSP_HBG_DM01
tsmnode,7035,CfgName,2021-02-12 22:40:56,CTXSP_HBG_DM01,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeAggregation,2021-02-12 22:40:56,YES,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeArchdelete,2021-02-12 22:40:56,YES,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeAtrisk_interval,2021-02-12 22:40:56,"",CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeAtrisk_type,2021-02-12 22:40:56,"",CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeAuthentication,2021-02-12 22:40:56,Local,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeAuto_fs_rename,2021-02-12 22:40:56,NO,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeBackdelete,2021-02-12 22:40:56,YES,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeBackup_initiation,2021-02-12 22:40:56,ALL,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeClientVersion,2021-02-12 22:40:56,8.1.8.0,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeClient_hla,2021-02-12 22:40:56,"",CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeClient_lla,2021-02-12 22:40:56,"",CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeClient_os_level,2021-02-12 22:40:56,3.10.0-1062.12.1.el,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeClient_os_name,2021-02-12 22:40:56,LNX:Red Hat Enterprise Linux Server release 7.7 (Maipo),CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeClient_products,2021-02-12 22:40:56,VE,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeClient_system_architecture,2021-02-12 22:40:56,x64,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeClient_target_level,2021-02-12 22:40:56,"",CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeClient_target_release,2021-02-12 22:40:56,"",CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeClient_target_sublevel,2021-02-12 22:40:56,"",CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeClient_target_version,2021-02-12 22:40:56,"",CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeCollocgroup_name,2021-02-12 22:40:56,"",CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeCompression,2021-02-12 22:40:56,CLIENT,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeContact,2021-02-12 22:40:56,"",CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeDatareadpath,2021-02-12 22:40:56,ANY,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeDatawritepath,2021-02-12 22:40:56,ANY,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeDecomm_date,2021-02-12 22:40:56,"",CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeDecomm_state,2021-02-12 22:40:56,"",CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeDeduplication,2021-02-12 22:40:56,ClientOrServer,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeDomain_name,2021-02-12 22:40:56,CORP-DR,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeEmail_address,2021-02-12 22:40:56,"",CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeGuid,2021-02-12 22:40:56,2e.f2.c2.f8.48.94.11.ea.93.22.00.0c.29.30.96.75,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeHypervisor,2021-02-12 22:40:56,VMware,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeInstanceName,2021-02-12 22:40:56,CORP-DR,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeInvalid_pw_count,2021-02-12 22:40:56,0,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeKeep_mp,2021-02-12 22:40:56,NO,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeLast_replicated_to_server,2021-02-12 22:40:56,"",CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeLastsess_commmeth,2021-02-12 22:40:56,SSL,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeLocked,2021-02-12 22:40:56,NO,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeMacaddr,2021-02-12 22:40:56,"",CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeMax_mp_allowed,2021-02-12 22:40:56,20,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeNode_id,2021-02-12 22:40:56,191,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeNodegroup,2021-02-12 22:40:56,"",CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeNodetype,2021-02-12 22:40:56,CLIENT,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeOption_set,2021-02-12 22:40:56,"",CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodePapi,2021-02-12 22:40:56,NO,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodePassexp,2021-02-12 22:40:56,"",CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodePbrand,2021-02-12 22:40:56,Xeon,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodePcount,2021-02-12 22:40:56,6,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodePlatform_name,2021-02-12 22:40:56,TDP VMware,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodePmodel,2021-02-12 22:40:56,E5-2620V3,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeProxy_agent,2021-02-12 22:40:56,"",CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeProxy_target,2021-02-12 22:40:56,CTXSP_HBG_DC,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodePtype,2021-02-12 22:40:56,6,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodePvendor,2021-02-12 22:40:56,Intel,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodePwset_time,2021-02-12 22:40:56,1612227628,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeRecover_damaged,2021-02-12 22:40:56,YES,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeReg_admin,2021-02-12 22:40:56,TSMADMIN,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeRegistrationTime,2021-02-12 22:40:56,1470334621,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeRepl_arrule,2021-02-12 22:40:56,DEFAULT,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeRepl_bkrule,2021-02-12 22:40:56,DEFAULT,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeRepl_mode,2021-02-12 22:40:56,NONE,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeRepl_sprule,2021-02-12 22:40:56,DEFAULT,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeRepl_state,2021-02-12 22:40:56,NONE,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeReplication_primary_server,2021-02-12 22:40:56,"",CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeRole,2021-02-12 22:40:56,SERVER,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeRole_o,2021-02-12 22:40:56,USEREPORTED,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeScanerror,2021-02-12 22:40:56,NO,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeSession_initiation,2021-02-12 22:40:56,ClientOrServer,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeSession_security,2021-02-12 22:40:56,Transitional,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeSplit_large_objects,2021-02-12 22:40:56,Yes,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeSsl_required,2021-02-12 22:40:56,Default,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeTcp_address,2021-02-12 22:40:56,10.100.1.205,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeTcp_name,2021-02-12 22:40:56,corplvcbnp004,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeTotalFileSpaces,2021-02-12 22:40:56,0,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeTransport_method,2021-02-12 22:40:56,Unknown,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeTxngroupmax,2021-02-12 22:40:56,0,CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeUrl,2021-02-12 22:40:56,"",CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeUtilityurl,2021-02-12 22:40:56,"",CTXSP_HBG_DM01
tsmnode,7035,CfgTsmNodeValidateprotocol,2021-02-12 22:40:56,NO,CTXSP_HBG_DM01
tsmnode,7038,CfgCollectionInterval,2021-02-12 22:40:56,300,CTXSP_HBG_DM02
tsmnode,7038,CfgName,2021-02-12 22:40:56,CTXSP_HBG_DM02,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeAggregation,2021-02-12 22:40:56,YES,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeArchdelete,2021-02-12 22:40:56,YES,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeAtrisk_interval,2021-02-12 22:40:56,"",CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeAtrisk_type,2021-02-12 22:40:56,"",CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeAuthentication,2021-02-12 22:40:56,Local,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeAuto_fs_rename,2021-02-12 22:40:56,NO,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeBackdelete,2021-02-12 22:40:56,YES,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeBackup_initiation,2021-02-12 22:40:56,ALL,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeClientVersion,2021-02-12 22:40:56,8.1.8.0,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeClient_hla,2021-02-12 22:40:56,"",CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeClient_lla,2021-02-12 22:40:56,"",CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeClient_os_level,2021-02-12 22:40:56,3.10.0-1062.12.1.el,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeClient_os_name,2021-02-12 22:40:56,LNX:Red Hat Enterprise Linux Server release 7.7 (Maipo),CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeClient_products,2021-02-12 22:40:56,"BA,VE",CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeClient_system_architecture,2021-02-12 22:40:56,x64,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeClient_target_level,2021-02-12 22:40:56,"",CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeClient_target_release,2021-02-12 22:40:56,"",CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeClient_target_sublevel,2021-02-12 22:40:56,"",CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeClient_target_version,2021-02-12 22:40:56,"",CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeCollocgroup_name,2021-02-12 22:40:56,"",CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeCompression,2021-02-12 22:40:56,CLIENT,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeContact,2021-02-12 22:40:56,"",CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeDatareadpath,2021-02-12 22:40:56,ANY,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeDatawritepath,2021-02-12 22:40:56,ANY,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeDecomm_date,2021-02-12 22:40:56,"",CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeDecomm_state,2021-02-12 22:40:56,"",CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeDeduplication,2021-02-12 22:40:56,ClientOrServer,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeDomain_name,2021-02-12 22:40:56,CORP-DR,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeEmail_address,2021-02-12 22:40:56,"",CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeGuid,2021-02-12 22:40:56,2e.f2.c2.f8.48.94.11.ea.93.22.00.0c.29.30.96.75,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeHypervisor,2021-02-12 22:40:56,VMware,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeInstanceName,2021-02-12 22:40:56,CORP-DR,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeInvalid_pw_count,2021-02-12 22:40:56,0,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeKeep_mp,2021-02-12 22:40:56,NO,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeLast_replicated_to_server,2021-02-12 22:40:56,"",CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeLastsess_commmeth,2021-02-12 22:40:56,"",CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeLocked,2021-02-12 22:40:56,NO,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeMacaddr,2021-02-12 22:40:56,"",CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeMax_mp_allowed,2021-02-12 22:40:56,20,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeNode_id,2021-02-12 22:40:56,191,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeNodegroup,2021-02-12 22:40:56,"",CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeNodetype,2021-02-12 22:40:56,CLIENT,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeOption_set,2021-02-12 22:40:56,"",CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodePapi,2021-02-12 22:40:56,NO,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodePassexp,2021-02-12 22:40:56,"",CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodePbrand,2021-02-12 22:40:56,Xeon,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodePcount,2021-02-12 22:40:56,6,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodePlatform_name,2021-02-12 22:40:56,TDP VMware,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodePmodel,2021-02-12 22:40:56,E5-2620V3,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeProxy_agent,2021-02-12 22:40:56,"",CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeProxy_target,2021-02-12 22:40:56,CTXSP_HBG_DC,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodePtype,2021-02-12 22:40:56,6,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodePvendor,2021-02-12 22:40:56,Intel,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodePwset_time,2021-02-12 22:40:56,1597768222,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeRecover_damaged,2021-02-12 22:40:56,YES,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeReg_admin,2021-02-12 22:40:56,TSMADMIN,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeRegistrationTime,2021-02-12 22:40:56,1470334621,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeRepl_arrule,2021-02-12 22:40:56,DEFAULT,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeRepl_bkrule,2021-02-12 22:40:56,DEFAULT,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeRepl_mode,2021-02-12 22:40:56,NONE,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeRepl_sprule,2021-02-12 22:40:56,DEFAULT,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeRepl_state,2021-02-12 22:40:56,NONE,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeReplication_primary_server,2021-02-12 22:40:56,"",CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeRole,2021-02-12 22:40:56,SERVER,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeRole_o,2021-02-12 22:40:56,USEREPORTED,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeScanerror,2021-02-12 22:40:56,NO,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeSession_initiation,2021-02-12 22:40:56,ClientOrServer,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeSession_security,2021-02-12 22:40:56,Transitional,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeSplit_large_objects,2021-02-12 22:40:56,Yes,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeSsl_required,2021-02-12 22:40:56,Default,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeTcp_address,2021-02-12 22:40:56,10.100.1.205,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeTcp_name,2021-02-12 22:40:56,corplvcbnp004,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeTotalFileSpaces,2021-02-12 22:40:56,0,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeTransport_method,2021-02-12 22:40:56,Unknown,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeTxngroupmax,2021-02-12 22:40:56,0,CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeUrl,2021-02-12 22:40:56,"",CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeUtilityurl,2021-02-12 22:40:56,"",CTXSP_HBG_DM02
tsmnode,7038,CfgTsmNodeValidateprotocol,2021-02-12 22:40:56,NO,CTXSP_HBG_DM02
tsmnode,7041,CfgCollectionInterval,2021-02-12 22:40:56,300,CTXSP_HBG_DM03
tsmnode,7041,CfgName,2021-02-12 22:40:56,CTXSP_HBG_DM03,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeAggregation,2021-02-12 22:40:56,YES,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeArchdelete,2021-02-12 22:40:56,YES,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeAtrisk_interval,2021-02-12 22:40:56,"",CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeAtrisk_type,2021-02-12 22:40:56,"",CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeAuthentication,2021-02-12 22:40:56,Local,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeAuto_fs_rename,2021-02-12 22:40:56,NO,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeBackdelete,2021-02-12 22:40:56,YES,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeBackup_initiation,2021-02-12 22:40:56,ALL,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeClientVersion,2021-02-12 22:40:56,8.1.8.0,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeClient_hla,2021-02-12 22:40:56,"",CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeClient_lla,2021-02-12 22:40:56,"",CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeClient_os_level,2021-02-12 22:40:56,3.10.0-1062.12.1.el,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeClient_os_name,2021-02-12 22:40:56,LNX:Red Hat Enterprise Linux Server release 7.7 (Maipo),CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeClient_products,2021-02-12 22:40:56,VE,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeClient_system_architecture,2021-02-12 22:40:56,x64,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeClient_target_level,2021-02-12 22:40:56,"",CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeClient_target_release,2021-02-12 22:40:56,"",CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeClient_target_sublevel,2021-02-12 22:40:56,"",CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeClient_target_version,2021-02-12 22:40:56,"",CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeCollocgroup_name,2021-02-12 22:40:56,"",CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeCompression,2021-02-12 22:40:56,CLIENT,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeContact,2021-02-12 22:40:56,"",CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeDatareadpath,2021-02-12 22:40:56,ANY,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeDatawritepath,2021-02-12 22:40:56,ANY,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeDecomm_date,2021-02-12 22:40:56,"",CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeDecomm_state,2021-02-12 22:40:56,"",CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeDeduplication,2021-02-12 22:40:56,ClientOrServer,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeDomain_name,2021-02-12 22:40:56,CORP-DR,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeEmail_address,2021-02-12 22:40:56,"",CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeGuid,2021-02-12 22:40:56,2e.f2.c2.f8.48.94.11.ea.93.22.00.0c.29.30.96.75,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeHypervisor,2021-02-12 22:40:56,VMware,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeInstanceName,2021-02-12 22:40:56,CORP-DR,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeInvalid_pw_count,2021-02-12 22:40:56,0,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeKeep_mp,2021-02-12 22:40:56,NO,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeLast_replicated_to_server,2021-02-12 22:40:56,"",CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeLastsess_commmeth,2021-02-12 22:40:56,SSL,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeLocked,2021-02-12 22:40:56,NO,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeMacaddr,2021-02-12 22:40:56,"",CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeMax_mp_allowed,2021-02-12 22:40:56,20,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeNode_id,2021-02-12 22:40:56,191,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeNodegroup,2021-02-12 22:40:56,"",CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeNodetype,2021-02-12 22:40:56,CLIENT,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeOption_set,2021-02-12 22:40:56,"",CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodePapi,2021-02-12 22:40:56,NO,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodePassexp,2021-02-12 22:40:56,"",CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodePbrand,2021-02-12 22:40:56,Xeon,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodePcount,2021-02-12 22:40:56,6,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodePlatform_name,2021-02-12 22:40:56,TDP VMware,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodePmodel,2021-02-12 22:40:56,E5-2620V3,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeProxy_agent,2021-02-12 22:40:56,"",CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeProxy_target,2021-02-12 22:40:56,CTXSP_HBG_DC,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodePtype,2021-02-12 22:40:56,6,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodePvendor,2021-02-12 22:40:56,Intel,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodePwset_time,2021-02-12 22:40:56,1605739338,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeRecover_damaged,2021-02-12 22:40:56,YES,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeReg_admin,2021-02-12 22:40:56,TSMADMIN,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeRegistrationTime,2021-02-12 22:40:56,1470334621,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeRepl_arrule,2021-02-12 22:40:56,DEFAULT,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeRepl_bkrule,2021-02-12 22:40:56,DEFAULT,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeRepl_mode,2021-02-12 22:40:56,NONE,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeRepl_sprule,2021-02-12 22:40:56,DEFAULT,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeRepl_state,2021-02-12 22:40:56,NONE,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeReplication_primary_server,2021-02-12 22:40:56,"",CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeRole,2021-02-12 22:40:56,SERVER,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeRole_o,2021-02-12 22:40:56,USEREPORTED,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeScanerror,2021-02-12 22:40:56,NO,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeSession_initiation,2021-02-12 22:40:56,ClientOrServer,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeSession_security,2021-02-12 22:40:56,Transitional,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeSplit_large_objects,2021-02-12 22:40:56,Yes,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeSsl_required,2021-02-12 22:40:56,Default,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeTcp_address,2021-02-12 22:40:56,10.100.1.205,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeTcp_name,2021-02-12 22:40:56,corplvcbnp004,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeTotalFileSpaces,2021-02-12 22:40:56,0,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeTransport_method,2021-02-12 22:40:56,Unknown,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeTxngroupmax,2021-02-12 22:40:56,0,CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeUrl,2021-02-12 22:40:56,"",CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeUtilityurl,2021-02-12 22:40:56,"",CTXSP_HBG_DM03
tsmnode,7041,CfgTsmNodeValidateprotocol,2021-02-12 22:40:56,NO,CTXSP_HBG_DM03
tsmnode,7044,CfgCollectionInterval,2021-02-12 22:40:56,300,CTXSP_REMOTE_MP_LNX
tsmnode,7044,CfgName,2021-02-12 22:40:56,CTXSP_REMOTE_MP_LNX,CTXSP_REMOTE_MP_LNX
tsmnode,7044,CfgTsmNodeAggregation,2021-02-12 22:40:56,YES,CTXSP_REMOTE_MP_LNX
tsmnode,7044,CfgTsmNodeArchdelete,2021-02-12 22:40:56,YES,CTXSP_REMOTE_MP_LNX
tsmnode,7044,CfgTsmNodeAtrisk_interval,2021-02-12 22:40:56,"",CTXSP_REMOTE_MP_LNX
tsmnode,7044,CfgTsmNodeAtrisk_type,2021-02-12 22:40:56,"",CTXSP_REMOTE_MP_LNX
tsmnode,7044,CfgTsmNodeAuthentication,2021-02-12 22:40:56,Local,CTXSP_REMOTE_MP_LNX
